"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 14:46:49 GMT 2022","Tue Jun 28 14:47:04 GMT 2022","14652","test_conduit","test_conduit","TestConduit","","","test_invalid_registration",""
"passed","Tue Jun 28 14:48:20 GMT 2022","Tue Jun 28 14:48:24 GMT 2022","4276","test_conduit","test_conduit","TestConduit","","","test_logout",""
"passed","Tue Jun 28 14:47:43 GMT 2022","Tue Jun 28 14:47:50 GMT 2022","6813","test_conduit","test_conduit","TestConduit","","","test_save_data",""
"passed","Tue Jun 28 14:47:10 GMT 2022","Tue Jun 28 14:47:18 GMT 2022","7815","test_conduit","test_conduit","TestConduit","","","test_find_ipsum_tag",""
"passed","Tue Jun 28 14:47:24 GMT 2022","Tue Jun 28 14:47:29 GMT 2022","5330","test_conduit","test_conduit","TestConduit","","","test_create_new_article",""
"passed","Tue Jun 28 14:47:30 GMT 2022","Tue Jun 28 14:47:42 GMT 2022","11021","test_conduit","test_conduit","TestConduit","","","test_edit_article",""
"passed","Tue Jun 28 14:47:05 GMT 2022","Tue Jun 28 14:47:08 GMT 2022","2686","test_conduit","test_conduit","TestConduit","","","test_login",""
"passed","Tue Jun 28 14:46:36 GMT 2022","Tue Jun 28 14:46:48 GMT 2022","12094","test_conduit","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Tue Jun 28 14:47:19 GMT 2022","Tue Jun 28 14:47:22 GMT 2022","2957","test_conduit","test_conduit","TestConduit","","","test_pagination",""
"passed","Tue Jun 28 14:47:59 GMT 2022","Tue Jun 28 14:48:18 GMT 2022","18827","test_conduit","test_conduit","TestConduit","","","test_delete_article",""
"broken","Tue Jun 28 14:47:51 GMT 2022","Tue Jun 28 14:47:58 GMT 2022","6321","test_conduit","test_conduit","TestConduit","","","test_input_from_file",""
